2026-06-29T23:09:49+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:09:49.669845Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T23:09:49+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:09:49.764847Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T23:10:06+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:10:06.790230Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:10:22+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:10:22.987831Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:10:43+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:10:43.991267Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:10:43+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:10:43.991314Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T23:10:44+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:10:44.086268Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T23:10:57+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:10:57.671246Z  INFO warzone_sentinel::network_guard: [network-guard] buffer Kick (wan jitter 0.3ms) — [buffer-tune] applied profile=kick xbox_rtt=3ms ifb_rtt=3ms backlog=65536 xbox=192.0.2.50 wan=eth1 ifb=ifb0
2026-06-29T23:10:57+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:10:57.731569Z  INFO warzone_sentinel::network_guard: [network-guard] flood Shield — [packet-shield-nft] SHIELD (normal/tiny-only) already active — skip rebuild
2026-06-29T23:10:57+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:10:57.761048Z  INFO warzone_sentinel::network_guard: [network-guard] MoCA DSCP EF — moca-qos=ef backend=pve-host xbox=192.0.2.50
2026-06-29T23:10:57+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:10:57.844139Z  INFO warzone_sentinel::network_guard: [network-guard] upload boost — active=1 xbox_ceil=882mbit shaped_mbps=901
2026-06-29T23:11:12+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:11:12.821481Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:11:29+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:11:29.603034Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:11:29+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:11:29.603090Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T23:11:29+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:11:29.699827Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T23:11:49+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:11:49.580907Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:12:06+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:12:06.209491Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:12:22+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:12:22.979197Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:12:22+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:12:22.979248Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T23:12:23+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:12:23.078914Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T23:12:38+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:12:38.468003Z  INFO warzone_sentinel::network_guard: [network-guard] buffer Kick (wan jitter 0.5ms) — [buffer-tune] applied profile=kick xbox_rtt=3ms ifb_rtt=3ms backlog=65536 xbox=192.0.2.50 wan=eth1 ifb=ifb0
2026-06-29T23:12:38+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:12:38.522219Z  INFO warzone_sentinel::network_guard: [network-guard] flood Shield — [packet-shield-nft] SHIELD (normal/tiny-only) already active — skip rebuild
2026-06-29T23:12:38+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:12:38.546817Z  INFO warzone_sentinel::network_guard: [network-guard] MoCA DSCP EF — moca-qos=ef backend=pve-host xbox=192.0.2.50
2026-06-29T23:12:38+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:12:38.612003Z  INFO warzone_sentinel::network_guard: [network-guard] upload boost — active=1 xbox_ceil=882mbit shaped_mbps=901
2026-06-29T23:12:42+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:12:42.997637Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:12:59+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:12:59.854690Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:13:16+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:13:16.644297Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:13:16+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:13:16.644349Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T23:13:16+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:13:16.738113Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T23:13:36+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:13:36.262784Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:13:52+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:13:52.326267Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:14:08+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:14:08.719307Z  INFO warzone_sentinel::network_guard: [network-guard] buffer Kick (wan jitter 0.3ms) — [buffer-tune] applied profile=kick xbox_rtt=3ms ifb_rtt=3ms backlog=65536 xbox=192.0.2.50 wan=eth1 ifb=ifb0
2026-06-29T23:14:08+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:14:08.776553Z  INFO warzone_sentinel::network_guard: [network-guard] flood Shield — [packet-shield-nft] SHIELD (normal/tiny-only) already active — skip rebuild
2026-06-29T23:14:08+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:14:08.800158Z  INFO warzone_sentinel::network_guard: [network-guard] MoCA DSCP EF — moca-qos=ef backend=pve-host xbox=192.0.2.50
2026-06-29T23:14:08+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:14:08.865967Z  INFO warzone_sentinel::network_guard: [network-guard] upload boost — active=1 xbox_ceil=882mbit shaped_mbps=901
2026-06-29T23:14:09+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:14:09.272155Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:14:09+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:14:09.272209Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T23:14:09+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:14:09.364757Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T23:14:28+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:14:28.195973Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:14:45+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:14:45.905940Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:15:07+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:15:07.639646Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:15:07+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:15:07.639696Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T23:15:07+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:15:07.729748Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T23:15:25+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:15:25.463864Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:15:49+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:15:49.146831Z  INFO warzone_sentinel::network_guard: [network-guard] buffer Kick (wan jitter 0.2ms) — [buffer-tune] applied profile=kick xbox_rtt=3ms ifb_rtt=3ms backlog=65536 xbox=192.0.2.50 wan=eth1 ifb=ifb0
2026-06-29T23:15:49+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:15:49.201420Z  INFO warzone_sentinel::network_guard: [network-guard] flood Shield — [packet-shield-nft] SHIELD (normal/tiny-only) already active — skip rebuild
2026-06-29T23:15:49+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:15:49.227980Z  INFO warzone_sentinel::network_guard: [network-guard] MoCA DSCP EF — moca-qos=ef backend=pve-host xbox=192.0.2.50
2026-06-29T23:15:49+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:15:49.292818Z  INFO warzone_sentinel::network_guard: [network-guard] upload boost — active=1 xbox_ceil=882mbit shaped_mbps=901
2026-06-29T23:15:49+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:15:49.729115Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:15:49+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:15:49.729160Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T23:15:49+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:15:49.822114Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T23:16:05+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:16:05.468358Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:16:25+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:16:25.219756Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:16:41+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:16:41.940988Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:16:41+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:16:41.941041Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T23:16:42+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:16:42.038655Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T23:17:02+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:17:02.748848Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:17:37+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:17:37.225220Z  INFO warzone_sentinel::network_guard: [network-guard] buffer Kick (wan jitter 0.3ms) — [buffer-tune] applied profile=kick xbox_rtt=3ms ifb_rtt=3ms backlog=65536 xbox=192.0.2.50 wan=eth1 ifb=ifb0
2026-06-29T23:17:37+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:17:37.280458Z  INFO warzone_sentinel::network_guard: [network-guard] flood Shield — [packet-shield-nft] SHIELD (normal/tiny-only) already active — skip rebuild
2026-06-29T23:17:37+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:17:37.310075Z  INFO warzone_sentinel::network_guard: [network-guard] MoCA DSCP EF — moca-qos=ef backend=pve-host xbox=192.0.2.50
2026-06-29T23:17:37+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:17:37.375388Z  INFO warzone_sentinel::network_guard: [network-guard] upload boost — active=1 xbox_ceil=882mbit shaped_mbps=901
2026-06-29T23:17:41+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:17:41.775785Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:17:41+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:17:41.775830Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T23:17:41+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:17:41.873595Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T23:18:10+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:18:10.495560Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:18:26+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:18:26.145893Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:18:26+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:18:26.145943Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T23:18:26+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:18:26.246120Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T23:18:58+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:18:58.025415Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:19:12+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:19:12.859178Z  INFO warzone_sentinel::network_guard: [network-guard] buffer Kick (wan jitter 0.3ms) — [buffer-tune] applied profile=kick xbox_rtt=3ms ifb_rtt=3ms backlog=65536 xbox=192.0.2.50 wan=eth1 ifb=ifb0
2026-06-29T23:19:12+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:19:12.913077Z  INFO warzone_sentinel::network_guard: [network-guard] flood Shield — [packet-shield-nft] SHIELD (normal/tiny-only) already active — skip rebuild
2026-06-29T23:19:12+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:19:12.941039Z  INFO warzone_sentinel::network_guard: [network-guard] MoCA DSCP EF — moca-qos=ef backend=pve-host xbox=192.0.2.50
2026-06-29T23:19:13+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:19:13.006785Z  INFO warzone_sentinel::network_guard: [network-guard] upload boost — active=1 xbox_ceil=882mbit shaped_mbps=901
2026-06-29T23:19:13+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:19:13.433303Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:19:13+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:19:13.433383Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T23:19:13+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:19:13.525018Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T23:19:28+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:19:28.643427Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:19:56+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:19:56.159477Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:20:09+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:20:09.890918Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T23:20:09+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:20:09.982981Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T23:20:29+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:20:29.772713Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:20:44+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:20:44.860214Z  INFO warzone_sentinel::network_guard: [network-guard] buffer Kick (wan jitter 0.3ms) — [buffer-tune] applied profile=kick xbox_rtt=3ms ifb_rtt=3ms backlog=65536 xbox=192.0.2.50 wan=eth1 ifb=ifb0
2026-06-29T23:20:44+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:20:44.916926Z  INFO warzone_sentinel::network_guard: [network-guard] flood Shield — [packet-shield-nft] SHIELD (normal/tiny-only) already active — skip rebuild
2026-06-29T23:20:44+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:20:44.953442Z  INFO warzone_sentinel::network_guard: [network-guard] MoCA DSCP EF — moca-qos=ef backend=pve-host xbox=192.0.2.50
2026-06-29T23:20:45+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:20:45.025984Z  INFO warzone_sentinel::network_guard: [network-guard] upload boost — active=1 xbox_ceil=882mbit shaped_mbps=901
2026-06-29T23:20:45+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:20:45.478221Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:20:58+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:20:58.975702Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T23:20:59+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:20:59.069967Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T23:21:13+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:21:13.357754Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:21:40+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:21:40.845486Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:22:01+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:22:01.667010Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:22:01+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:22:01.667064Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T23:22:01+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:22:01.774588Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T23:22:17+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:22:17.423875Z  INFO warzone_sentinel::network_guard: [network-guard] buffer Kick (wan jitter 0.4ms) — [buffer-tune] applied profile=kick xbox_rtt=3ms ifb_rtt=3ms backlog=65536 xbox=192.0.2.50 wan=eth1 ifb=ifb0
2026-06-29T23:22:17+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:22:17.479366Z  INFO warzone_sentinel::network_guard: [network-guard] flood Shield — [packet-shield-nft] SHIELD (normal/tiny-only) already active — skip rebuild
2026-06-29T23:22:17+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:22:17.502567Z  INFO warzone_sentinel::network_guard: [network-guard] MoCA DSCP EF — moca-qos=ef backend=pve-host xbox=192.0.2.50
2026-06-29T23:22:17+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:22:17.571004Z  INFO warzone_sentinel::network_guard: [network-guard] upload boost — active=1 xbox_ceil=882mbit shaped_mbps=901
2026-06-29T23:22:17+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:22:17.946801Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:22:47+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:22:47.245866Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:22:47+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:22:47.245911Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T23:22:47+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:22:47.337002Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T23:23:06+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:23:06.831385Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:23:22+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:23:22.706433Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:23:37+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:23:37.802382Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:23:37+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:23:37.802427Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T23:23:37+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:23:37.895313Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T23:23:56+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:23:56.018358Z  INFO warzone_sentinel::network_guard: [network-guard] buffer Kick (wan jitter 0.3ms) — [buffer-tune] applied profile=kick xbox_rtt=3ms ifb_rtt=3ms backlog=65536 xbox=192.0.2.50 wan=eth1 ifb=ifb0
2026-06-29T23:23:56+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:23:56.073238Z  INFO warzone_sentinel::network_guard: [network-guard] flood Shield — [packet-shield-nft] SHIELD (normal/tiny-only) already active — skip rebuild
2026-06-29T23:23:56+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:23:56.101890Z  INFO warzone_sentinel::network_guard: [network-guard] MoCA DSCP EF — moca-qos=ef backend=pve-host xbox=192.0.2.50
2026-06-29T23:23:56+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:23:56.167055Z  INFO warzone_sentinel::network_guard: [network-guard] upload boost — active=1 xbox_ceil=882mbit shaped_mbps=901
2026-06-29T23:24:00+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:24:00.639502Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:24:26+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:24:26.471663Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:24:46+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:24:46.231588Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:24:46+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:24:46.231637Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T23:24:46+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:24:46.325834Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T23:25:06+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:25:06.523079Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:25:25+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:25:25.085209Z  INFO warzone_sentinel: [vps-block] auto-blocked 1 Vultr/VPS game-peer(s) in in-match: Some(Number(0))
2026-06-29T23:25:25+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:25:25.414426Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:25:39+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:25:39.330040Z  INFO warzone_sentinel::network_guard: [network-guard] buffer Kick (wan jitter 0.3ms) — [buffer-tune] applied profile=kick xbox_rtt=3ms ifb_rtt=3ms backlog=65536 xbox=192.0.2.50 wan=eth1 ifb=ifb0
2026-06-29T23:25:39+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:25:39.385126Z  INFO warzone_sentinel::network_guard: [network-guard] flood Shield — [packet-shield-nft] SHIELD (normal/tiny-only) already active — skip rebuild
2026-06-29T23:25:39+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:25:39.419963Z  INFO warzone_sentinel::network_guard: [network-guard] MoCA DSCP EF — moca-qos=ef backend=pve-host xbox=192.0.2.50
2026-06-29T23:25:39+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:25:39.484886Z  INFO warzone_sentinel::network_guard: [network-guard] upload boost — active=1 xbox_ceil=882mbit shaped_mbps=901
2026-06-29T23:25:43+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:25:43.958605Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:25:43+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:25:43.958660Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T23:25:44+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:25:44.053516Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T23:26:08+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:26:08.312424Z  INFO warzone_sentinel: [vps-block] auto-blocked 1 Vultr/VPS game-peer(s) in in-match: Some(Number(0))
2026-06-29T23:26:08+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:26:08.571097Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:26:23+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:26:23.969216Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:26:39+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:26:39.138975Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T23:26:39+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:26:39.139022Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T23:26:39+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:26:39.242749Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T23:27:11+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:27:11.292165Z  INFO warzone_sentinel::network_guard: [network-guard] buffer Kick (wan jitter 0.3ms) — [buffer-tune] applied profile=kick xbox_rtt=3ms ifb_rtt=3ms backlog=65536 xbox=192.0.2.50 wan=eth1 ifb=ifb0
2026-06-29T23:27:11+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:27:11.359257Z  INFO warzone_sentinel::network_guard: [network-guard] flood Shield — [packet-shield-nft] SHIELD (normal/tiny-only) already active — skip rebuild
2026-06-29T23:27:11+0000 pve-host run_automated.sh[202899]: 2026-06-29T23:27:11.393415Z  INFO warzone_sentinel::network_guard: [network-guard] MoCA DSCP EF — moca-qos=ef backend=pve-host xbox=192.0.2.50
